      hj04033.txt   0.7217789991    188.3860688  2454476.8727429798
      hj04034.txt   0.7501363065    191.4999269  2454476.8803817099
      hj04035.txt   0.7784937245    188.3256582  2454476.8880204698
      hj04036.txt   0.8068079688    178.9825739  2454476.8956475998
      hj04037.txt   0.8351653885    163.7380803  2454476.9032863602
      hj04038.txt   0.8634798921    143.1194768  2454476.9109135601
      hj04039.txt   0.8918367898    117.7177675  2454476.9185521798
      hj04041.txt   0.9298614629     77.6159057  2454476.9287950499
      hj04042.txt   0.9581758559     44.4909813  2454476.9364222200
      hj04043.txt   0.9865329402      9.6844215  2454476.9440608900
      hj04044.txt   0.0148903583    -25.6539755  2454476.9516996499
      hj04045.txt   0.0432048256    -60.3532780  2454476.9593268400
      hj04046.txt   0.0715620949    -93.4196485  2454476.9669655599
      hj04047.txt   0.0999195872   -123.7531852  2454476.9746043398
      hj04048.txt   0.1282769690   -150.3930867  2454476.9822430899
      hj04049.txt   0.1565913256   -172.4662704  2454476.9898702502
      hj04050.txt   0.1849486693   -189.3407338  2454476.9975089901
      hj05008.txt   0.6011642319    110.8066339  2454477.6483753901
      hj05009.txt   0.6294786992    137.2273490  2454477.6560025802
      hj05010.txt   0.6578361172    159.1214457  2454477.6636413401
      hj05011.txt   0.6861935352    175.7525717  2454477.6712801000
      hj05012.txt   0.7145080025    186.5822997  2454477.6789072901
      hj05013.txt   0.7740585212    189.2351966  2454477.6949486700
      hj05014.txt   0.8230394360    170.9509499  2454477.7081428701
      hj05015.txt   0.8513968540    152.5398361  2454477.7157816300
      hj05016.txt   0.8797113956    129.1130818  2454477.7234088401
      hj05017.txt   0.9081116157    101.2969235  2454477.7310591298
      hj05018.txt   0.9364260087     70.1369956  2454477.7386862999
      hj05020.txt   0.9961053830     -2.2410055  2454477.7547623902
      hj05021.txt   0.0244628010    -37.5060016  2454477.7624011501
      hj05022.txt   0.0527771940    -71.7575095  2454477.7700283201
      hj05023.txt   0.0811346120   -104.0148618  2454477.7776670801
      hj05024.txt   0.1094488926   -133.1620671  2454477.7852942199
      hj05025.txt   0.1378062380   -158.3647733  2454477.7929329602
      hj05026.txt   0.1661635073   -178.7780498  2454477.8005716801
      hj05027.txt   0.1945208147   -193.7556596  2454477.8082104102
      hj05028.txt   0.2228352440   -202.8142676  2454477.8158375900
      hj05029.txt   0.2511926620   -205.6944208  2454477.8234763499
      hj05030.txt   0.2795069443   -202.2965267  2454477.8311034902
      hj05031.txt   0.3078641393   -192.7179441  2454477.8387421900
      hj06017.txt   0.2185249584   -201.8290745  2454478.6227994398
      hj06018.txt   0.2468394257   -205.6608513  2454478.6304266299
      hj06019.txt   0.2751967694   -203.2162660  2454478.6380653698
      hj06020.txt   0.3035110880   -194.5799206  2454478.6456925198
      hj06021.txt   0.3318683591   -179.9991285  2454478.6533312402
      hj06022.txt   0.3602256284   -159.9439923  2454478.6609699600
      hj06023.txt   0.3885828978   -135.0494984  2454478.6686086799
      hj06024.txt   0.4169401689   -106.1038562  2454478.6762474002
      hj06025.txt   0.4452975125    -74.0234610  2454478.6838861401
      hj06026.txt   0.4736117931    -39.8771194  2454478.6915132799
      hj06027.txt   0.5019698058     -4.6415555  2454478.6991522000
      hj06028.txt   0.5303271495     30.5153451  2454478.7067909399
      hj06035.txt   0.6439283323    149.0019260  2454478.7373921801
      hj06036.txt   0.6722426872    168.2656185  2454478.7450193400
      hj06037.txt   0.7006000309    182.0100114  2454478.7526580798
      hj06038.txt   0.7289573020    189.7667461  2454478.7602968002
      hj06039.txt   0.7573146457    191.2902665  2454478.7679355401
      hj06040.txt   0.7856718407    186.5323481  2454478.7755742399
      hj06041.txt   0.8140290737    175.6436416  2454478.7832129500
      hj06042.txt   0.8423434667    158.9982190  2454478.7908401201
      hj06043.txt   0.8707007741    137.0728077  2454478.7984788502
      hj06044.txt   0.8990581540    110.5825011  2454478.8061175998
      hj06045.txt   0.9273725107     80.4142897  2454478.8137447601
      hj06046.txt   0.9557296694     47.4321970  2454478.8213834502
      hj06048.txt   0.0100810663    -19.6716740  2454478.8360243202
      hj06049.txt   0.0384382976    -54.6004393  2454478.8436630298
      hj06050.txt   0.0667956430    -88.0253764  2454478.8513017702
      hj06051.txt   0.0951098130   -118.8434997  2454478.8589288802
      hj06052.txt   0.1234671187   -146.1727413  2454478.8665676098
      hj06053.txt   0.1517813630   -169.0675509  2454478.8741947399
      hj06054.txt   0.1801386703   -186.8724846  2454478.8818334700
      hj06055.txt   0.2084958291   -198.9853857  2454478.8894721600
      hj06056.txt   0.2368099247   -205.0184040  2454478.8970992500
      hj06057.txt   0.2651671940   -204.7988127  2454478.9047379699
      hj07009.txt   0.9483211669     56.2591167  2454479.6275107199
      hj07010.txt   0.9766784743     21.8968959  2454479.6351494500
      hj07011.txt   0.0050358180    -13.3834746  2454479.6427881899
      hj07012.txt   0.0333931997    -48.4649426  2454479.6504269401
      hj07013.txt   0.0617075927    -82.1870418  2454479.6580541101
      hj07014.txt   0.0900648257   -113.5840224  2454479.6656928202
      hj07015.txt   0.1184222437   -141.6096765  2454479.6733315801
      hj07016.txt   0.1467364880   -165.3438835  2454479.6809587101
      hj07017.txt   0.1750937574   -184.1072655  2454479.6885974300
      hj07018.txt   0.2034509904   -197.2662174  2454479.6962361401
      hj07019.txt   0.2317652347   -204.3980027  2454479.7038632701
      hj07020.txt   0.2601229501   -205.2983754  2454479.7115021101
      hj08007.txt   0.5728068139     80.6159001  2454477.6407366302
      hj08012.txt   0.8646675336    142.1455875  2454480.6824738202
      hj08013.txt   0.8930249136    116.5607337  2454480.6901125698
      hj08014.txt   0.9213392322     87.1078012  2454480.6977397199
      hj08015.txt   0.9496964652     54.6301639  2454480.7053784300
      hj08016.txt   0.9780536983     20.1980265  2454480.7130171400
      hj08017.txt   0.0064110420    -15.0985587  2454480.7206558799
      hj08018.txt   0.0347681644    -50.1416221  2454480.7282945602
      hj08019.txt   0.0630824813    -83.7726420  2454480.7359217098
      hj08020.txt   0.0914396400   -115.0282567  2454480.7435603999
      hj08021.txt   0.1197970217   -142.8668688  2454480.7511991500
      hj08022.txt   0.1481111554   -166.3745557  2454480.7588262502
      hj08023.txt   0.1764684247   -184.8785695  2454480.7664649701
      hj10001.txt   0.9138209956     95.2583112  2454482.5813346701
      hj10002.txt   0.9267107543     81.1543664  2454482.5848068399
      hj10003.txt   0.9395573773     66.5218560  2454482.5882673902
      hj10004.txt   0.9524470980     51.3585396  2454482.5917395498
      hj10005.txt   0.9653367461     35.8120835  2454482.5952116898
      hj10006.txt   0.9781834434     20.0374121  2454482.5986722601
      hj10007.txt   0.9910730915      4.0325139  2454482.6021444001
      hj10008.txt   0.0039627396    -12.0453633  2454482.6056165402
      hj10009.txt   0.0168095476    -28.0376623  2454482.6090771402
      hj10010.txt   0.0296992320    -43.9461906  2454482.6125492901
      hj10011.txt   0.0425458170    -59.5613042  2454482.6160098300
      hj10012.txt   0.0554355394    -74.8854002  2454482.6194819901
      hj10013.txt   0.0683251495    -89.7649978  2454482.6229541199
      hj10014.txt   0.0811717725   -104.0558791  2454482.6264146701
      hj10015.txt   0.0940614206   -117.7599876  2454482.6298868102
      hj10016.txt   0.1069080799   -130.6966822  2454482.6333473702
      hj10017.txt   0.1197977643   -142.8677225  2454482.6368195200
      hj10018.txt   0.1326874487   -154.1487352  2454482.6402916699
      hj10019.txt   0.1455341080   -164.4330100  2454482.6437522299
      hj10020.txt   0.1584237561   -173.7219522  2454482.6472243699
      hj10021.txt   0.1713134785   -181.9186517  2454482.6506965300
      hj10022.txt   0.1841601016   -188.9477054  2454482.6541570802
